Step,Scaffold,SMILES,DRD2_pred_activity,HB-donors (Lipinski),Number of rotatable bonds,Custom_alerts,raw_DRD2_pred_activity,raw_HB-donors (Lipinski),raw_Number of rotatable bonds,total_score,ID
8.0,C(Cc1nn[nH]n1)CC1CCC2C1CCC1C3CCCCC3CCC21,CC(CCc1nn[nH]n1)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0.3520253300666809,1.0,1.0,1.0,0.3520253300666809,2.0,4.0,0.4960196912288666,Use-case DRD2 Demo_577
0.0,C1=C2CC(c3cccnc3)CN2C(c2ccccc2)C(c2ccccc2)C1,N#CC1(C#N)C2=CCC(c3ccccc3)C(c3ccc(Cl)cc3)N2CC1c1cccnc1F,0.35197433829307556,1.0,1.0,1.0,0.35197433829307556,0.0,3.0,0.49598005414009094,Use-case DRD2 Demo_578
8.0,S=c1[nH]cc(Cc2ccccc2)[nH]1,Oc1[nH]c(=S)[nH]c1Cc1ccccc1Br,0.35190561413764954,1.0,1.0,1.0,0.35190561413764954,3.0,2.0,0.4959265887737274,Use-case DRD2 Demo_579
7.0,O=C(CC1CC2Oc3ccccc3C2N1)C1CCCCC1,CC1(CC(=O)C2CCCCC2)CC2Oc3ccccc3C2N1,0.35184934735298157,1.0,1.0,1.0,0.35184934735298157,1.0,3.0,0.4958828389644623,Use-case DRD2 Demo_580
4.0,N=C1COCC(c2cccc(NCc3ccccn3)c2)N1,N=C1COCC(c2cc(NCc3ccc(F)cn3)ccc2F)(C(F)F)N1,0.3518281579017639,1.0,1.0,1.0,0.3518281579017639,3.0,5.0,0.4958663582801819,Use-case DRD2 Demo_581
8.0,O=C(NCC(=O)N1CCNCC1)c1ccccc1,CCC(=O)N1CCN(C(=O)C(CCCN=C(N)N)NC(=O)c2cccc(C(=N)N)c2)CC1,0.35179632902145386,1.0,1.0,1.0,0.35179632902145386,5.0,9.0,0.4958415627479553,Use-case DRD2 Demo_582
8.0,O=c1oc2ccccc2cc1C=Nc1nnc(Cn2c(COc3ccccc3)nc3ccccc32)s1,Cc1ccc2oc(=O)c(C=Nc3nnc(Cn4c(COc5ccccc5)nc5ccccc54)s3)cc2c1,0.35178181529045105,1.0,1.0,1.0,0.35178181529045105,0.0,7.0,0.49583032727241516,Use-case DRD2 Demo_583
8.0,O=C(N=c1cc(-c2ccccc2)n(-c2ccccc2)[nH]1)c1cc[nH]c(=O)c1,CCCc1cccc(-c2cc(=NC(=O)c3cc[nH]c(=O)c3O)[nH]n2-c2ccccc2)c1,0.35165295004844666,1.0,1.0,1.0,0.35165295004844666,3.0,5.0,0.49573007225990295,Use-case DRD2 Demo_584
4.0,c1cc(-c2ccnn2C2CCCCC2)[nH]c(=Nc2ccc(CN3CCNCC3)cc2)n1,CN1CCN(Cc2ccc(N=c3ncc(Cl)c(-c4ccnn4C4CCCCC4)[nH]3)cc2)CC1,0.35164234042167664,1.0,1.0,1.0,0.35164234042167664,1.0,5.0,0.49572181701660156,Use-case DRD2 Demo_585
3.0,c1cnc(NC2CCCCC2)cn1,CN(c1cnc(CO)cn1)C1CCCCC1,0.3515909016132355,1.0,1.0,1.0,0.3515909016132355,1.0,3.0,0.4956818222999573,Use-case DRD2 Demo_586
8.0,O=C(NCc1cccs1)Nc1ccccc1,NC(=O)c1ccccc1NC(=O)NCc1cc(Br)cs1,0.3515358865261078,1.0,1.0,1.0,0.3515358865261078,3.0,4.0,0.49563905596733093,Use-case DRD2 Demo_587
1.0,O=C(NCc1cccc(-c2ccc(CN3CCCCC3=O)cc2)c1)C1CCC1,CC1(C)CCCN(Cc2ccc(-c3cccc(CNC(=O)C4CCC4)c3)cc2)C1=O,0.35149210691452026,1.0,1.0,1.0,0.35149210691452026,1.0,6.0,0.495604932308197,Use-case DRD2 Demo_588
9.0,,CC=C(C)C(=O)C=CC(C)=CCCC(O)C(C)CO,0.35145696997642517,1.0,1.0,1.0,0.35145696997642517,2.0,8.0,0.4955776631832123,Use-case DRD2 Demo_589
7.0,C1=NC(c2ccncc2)c2nc3ccccc3n2C1,C1=NC(c2ccncc2)c2nc3ccccc3n2C1,0.3512835204601288,1.0,1.0,1.0,0.3512835204601288,0.0,1.0,0.4954427182674408,Use-case DRD2 Demo_590
8.0,c1ccc(Oc2ccccn2)cc1,CSCCNC(=NO)c1ccc(C)nc1Oc1ccccc1C,0.3511825203895569,1.0,1.0,1.0,0.3511825203895569,2.0,6.0,0.4953641891479492,Use-case DRD2 Demo_591
7.0,O=S(=O)(c1ccccc1)N1CCN(c2ccc3nc(-c4ccccc4)[nH]c3c2)CC1,O=S(=O)(c1ccccc1)N1CCN(c2ccc3nc(-c4ccccc4)[nH]c3c2)CC1,0.3508739173412323,1.0,1.0,1.0,0.3508739173412323,1.0,4.0,0.4951241910457611,Use-case DRD2 Demo_592
5.0,O=C(N=c1cc[nH]cc1)Nc1ccc(-c2nc(N3CCOCC3)c3c[nH]cc3n2)cc1,CCn1cc2nc(-c3ccc(NC(=O)N=c4cc[nH]cc4)cc3)nc(N3CCOCC3)c2c1,0.3508705794811249,1.0,1.0,1.0,0.3508705794811249,2.0,4.0,0.4951215386390686,Use-case DRD2 Demo_593
0.0,c1ccccc1,OCCNCCOCCOc1c(Cl)cc(Cl)cc1Cl,0.3508473038673401,1.0,1.0,1.0,0.3508473038673401,2.0,9.0,0.49510347843170166,Use-case DRD2 Demo_594
6.0,O=C(CN(Cc1ccc2c(c1)CCCO2)S(=O)(=O)c1ccc2c(c1)OCCO2)NCc1ccco1,CC(C(=O)NCc1ccco1)N(Cc1ccc2c(c1)CCC(C)(C)O2)S(=O)(=O)c1ccc2c(c1)OCCO2,0.3507816791534424,1.0,1.0,1.0,0.3507816791534424,1.0,8.0,0.4950524568557739,Use-case DRD2 Demo_595
9.0,O=C(Nc1ccccc1)c1cnc[nH]1,CCN(C)C(=O)c1nc[nH]c1C(=O)Nc1ccccc1,0.35063353180885315,1.0,1.0,1.0,0.35063353180885315,2.0,4.0,0.49493715167045593,Use-case DRD2 Demo_596
6.0,O=C(C1CCCCC1)N(CCCN1CCC1)Cc1nc(-c2ccccc2)no1,Cc1cccc(-c2noc(CN(CCCN3CCC3)C(=O)C3CCCCC3)n2)c1,0.3504412770271301,1.0,1.0,1.0,0.3504412770271301,0.0,8.0,0.49478763341903687,Use-case DRD2 Demo_597
0.0,c1ccc(Cn2cc(-c3ccccc3)nn2)cc1,CN(C)c1cccc(-c2cn(Cc3c(Cl)ccc(S(=O)(=O)NC(C)(C)C)c3F)nn2)c1,0.3502885401248932,1.0,1.0,1.0,0.3502885401248932,1.0,6.0,0.4946688413619995,Use-case DRD2 Demo_598
8.0,c1noc(-c2cc(C3CC3)nc3ccnn23)n1,Cc1cc2nc(C3CC3)cc(-c3nc(C)no3)n2n1,0.3500789999961853,1.0,1.0,1.0,0.3500789999961853,0.0,2.0,0.4945058822631836,Use-case DRD2 Demo_599
3.0,c1ccccc1,CCCCOc1ccc(C(O)CN)cc1OC,0.35004428029060364,1.0,1.0,1.0,0.35004428029060364,2.0,7.0,0.49447885155677795,Use-case DRD2 Demo_600
5.0,O=C(NCCc1ccccc1)c1ccnc2c1cnn2-c1ccccc1,CCOc1ccc(CCNC(=O)c2cc(C)nc3c2c(C)nn3-c2ccc(C)cc2)cc1OCC,0.35002222657203674,1.0,1.0,1.0,0.35002222657203674,1.0,9.0,0.49446168541908264,Use-case DRD2 Demo_601
6.0,N=c1ncc2c([nH]1)-c1[nH]ccc1CC2,CC(C)N=c1ncc2c([nH]1)-c1c(c(C(N)=O)cn1C)CC2,0.34994450211524963,1.0,1.0,1.0,0.34994450211524963,2.0,2.0,0.49440130591392517,Use-case DRD2 Demo_602
0.0,c1ccc(Cc2ccsc2)cc1,N#Cc1ccc(C(O)c2ccsc2)cc1,0.34976768493652344,1.0,1.0,1.0,0.34976768493652344,1.0,2.0,0.49426376819610596,Use-case DRD2 Demo_603
7.0,O=C(COc1ccc2ccc(=O)oc2c1)N1CCCCC1,CC1CCN(C(=O)COc2ccc3ccc(=O)oc3c2)CC1,0.3496900796890259,1.0,1.0,1.0,0.3496900796890259,0.0,3.0,0.4942034184932709,Use-case DRD2 Demo_604
7.0,O=C(CCOc1cnon1)Nc1ccccc1,Cc1nonc1OCC(C)(O)C(=O)Nc1ccc(F)cc1F,0.34961315989494324,1.0,1.0,1.0,0.34961315989494324,2.0,5.0,0.49414360523223877,Use-case DRD2 Demo_605
4.0,O=S(=O)(c1ccccc1)N(Cc1ccccc1)c1ccccc1,CCCCc1ccc(CN(c2ccc(C(=O)NC(C)(C)C)cc2)S(=O)(=O)c2cccc(N)c2)cc1,0.3495993912220001,1.0,1.0,1.0,0.3495993912220001,2.0,9.0,0.4941328763961792,Use-case DRD2 Demo_606
5.0,O=C1Nc2ccccc2OC1=Cc1ccccc1,CCOc1ccccc1C=C1Oc2ccccc2NC1=O,0.3495698869228363,1.0,1.0,1.0,0.3495698869228363,1.0,3.0,0.4941098988056183,Use-case DRD2 Demo_607
0.0,O=C(N=c1[nH]ncs1)N1CCOCC1,Cc1n[nH]c(=NC(=O)N2CCOCC2)s1,0.34956976771354675,1.0,1.0,1.0,0.34956976771354675,1.0,0.0,0.49410977959632874,Use-case DRD2 Demo_608
2.0,O=C(C1CCCN1)N1CCC2(CCNC2)CC1,O=C(C1CCCN1)N1CCC2(CCNC2)CC1,0.34951865673065186,1.0,1.0,1.0,0.34951865673065186,2.0,1.0,0.49407005310058594,Use-case DRD2 Demo_609
9.0,O=c1cc[nH]c2ccc(S(=O)(=O)N3CCN(Cc4ccccc4)CC3)cc12,CCC(C)NC(=O)c1c[nH]c2ccc(S(=O)(=O)N3CCN(Cc4ccc(C)cc4)CC3)cc2c1=O,0.34949415922164917,1.0,1.0,1.0,0.34949415922164917,2.0,7.0,0.4940509796142578,Use-case DRD2 Demo_610
9.0,O=C(c1ccccc1)N1CCC(CNCc2ccccn2)CC1,Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(F)c3)CC2)nc1,0.3494180738925934,1.0,1.0,1.0,0.3494180738925934,1.0,5.0,0.4939918518066406,Use-case DRD2 Demo_611
3.0,c1ccc(-c2cnnn2-c2cccc3cccnc23)cc1,COc1ccc(-c2c(C)nnn2-c2ccc(Br)c3cccnc23)cc1OC,0.34932345151901245,1.0,1.0,1.0,0.34932345151901245,0.0,4.0,0.49391821026802063,Use-case DRD2 Demo_612
5.0,O=C(c1ccccc1)c1cc2ccccc2o1,COc1ccc(C(=O)c2cc3ccc(Br)cc3o2)cc1Br,0.34903937578201294,1.0,1.0,1.0,0.34903937578201294,0.0,3.0,0.49369728565216064,Use-case DRD2 Demo_613
0.0,O=C(Nc1ccccc1)c1ccc(C(=O)Nc2cc3ccc(N4CCNCC4)cc3oc2=O)cc1,CCCc1cc(OC)ccc1NC(=O)c1ccc(C(=O)Nc2cc3c(O)c(F)c(N4CC(C)NC(C)C4)c(C)c3oc2=O)cc1,0.3488543927669525,1.0,1.0,1.0,0.3488543927669525,4.0,8.0,0.49355342984199524,Use-case DRD2 Demo_614
7.0,O=C(CSc1nnnn1-c1ccccc1)N=c1nn[nH][nH]1,CCn1nnc(=NC(=O)CSc2nnnn2-c2ccc(C)cc2C)[nH]1,0.34882399439811707,1.0,1.0,1.0,0.34882399439811707,1.0,5.0,0.493529736995697,Use-case DRD2 Demo_615
3.0,c1ccc(CN(Cc2c[nH]cn2)c2ccccc2)cc1,COc1ccccc1CN(Cc1c[nH]cn1)c1ccc(C(C)C)cc1Cl,0.3485358655452728,1.0,1.0,1.0,0.3485358655452728,1.0,7.0,0.49330568313598633,Use-case DRD2 Demo_616
4.0,C(=Cc1ccco1)c1ccccc1,O=Cc1ccc(C=Cc2ccccc2)o1,0.3483172655105591,1.0,1.0,1.0,0.3483172655105591,0.0,3.0,0.4931356608867645,Use-case DRD2 Demo_617
3.0,O=C(C[SH+]Cc1coc(-c2ccccc2)n1)NCc1cccnc1,Cc1cccc(-c2nc(C[S+]([O-])CC(=O)NCc3cccnc3)c(C)o2)c1,0.3482915163040161,1.0,1.0,1.0,0.3482915163040161,1.0,7.0,0.49311563372612,Use-case DRD2 Demo_618
4.0,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,COc1ccc(S(=O)(=O)N2CCN(Cc3ccc(C)c(OC)c3O)CC2C(O)=NO)cc1,0.3482220470905304,1.0,1.0,1.0,0.3482220470905304,3.0,7.0,0.4930616021156311,Use-case DRD2 Demo_619
9.0,O=C1Cc2cc(S(=O)(=O)Nc3ccccc3)ccc2N1,CCOc1ccccc1NS(=O)(=O)c1ccc2c(c1)C(C)(C)C(=O)N2C,0.3481055200099945,1.0,1.0,1.0,0.3481055200099945,1.0,5.0,0.4929710030555725,Use-case DRD2 Demo_620
8.0,N=C(c1cccnc1)N1CCCCC1,Cc1ccnc(Cl)c1C(=NO)N1CCC(C)CC1,0.3479660153388977,1.0,1.0,1.0,0.3479660153388977,1.0,1.0,0.4928624927997589,Use-case DRD2 Demo_621
1.0,O=C(CSc1nnc(-c2c[nH]c3ccccc23)[nH]1)NCc1cccnc1,C=CCn1c(SCC(=O)NCc2cccnc2)nnc1-c1c[nH]c2ccccc12,0.34786227345466614,1.0,1.0,1.0,0.34786227345466614,2.0,8.0,0.49278175830841064,Use-case DRD2 Demo_622
2.0,N=c1[nH]cnc2c1C(c1ccccc1)c1c(ccc3ccccc13)O2,CON=c1[nH]cnc2c1C(c1ccccc1OC)c1c(ccc3ccccc13)O2,0.34784379601478577,1.0,1.0,1.0,0.34784379601478577,1.0,3.0,0.4927673935890198,Use-case DRD2 Demo_623
2.0,C1=Nc2ncccc2C1=Cc1ccc(Nc2ccccc2)o1,Cc1ccc(Nc2oc(C=C3C=Nc4ncccc43)c(O)c2C#N)cc1,0.34778594970703125,1.0,1.0,1.0,0.34778594970703125,2.0,3.0,0.49272239208221436,Use-case DRD2 Demo_624
5.0,c1ccc(N=c2cc[nH]c3ccc(NCc4cnc[nH]4)cc23)cc1,Cn1cncc1CNc1ccc2[nH]cc(Cl)c(=Nc3ccc(F)c(Cl)c3)c2c1,0.34774067997932434,1.0,1.0,1.0,0.34774067997932434,2.0,4.0,0.4926872253417969,Use-case DRD2 Demo_625
5.0,O=C(c1ccccc1)c1ccc(=Nc2cccnc2)[nH]c1,O=C(c1ccc(=Nc2cccnc2)[nH]c1)c1cccc(F)c1,0.34764519333839417,1.0,1.0,1.0,0.34764519333839417,1.0,3.0,0.49261295795440674,Use-case DRD2 Demo_626
3.0,O=C(Nc1ccccc1)C1CC(Oc2ccccc2)CN1C(=O)c1ccccc1,COc1ccc(NC(=O)C2CC(Oc3ccc(C)cc3)CN2C(=O)c2ccc(C)cc2O)cc1,0.3475983142852783,1.0,1.0,1.0,0.3475983142852783,2.0,6.0,0.4925764799118042,Use-case DRD2 Demo_627
2.0,O=c1[nH]c(-c2ccccc2)nc2ccccc12,CNC(=O)Cn1c(-c2cc(N)ccc2C)nc2cc(C(F)(F)F)ccc2c1=O,0.34748080372810364,1.0,1.0,1.0,0.34748080372810364,2.0,3.0,0.49248504638671875,Use-case DRD2 Demo_628
3.0,c1ccc2oc(Cc3csc4ncccc34)nc2c1,c1ccc2oc(Cc3csc4ncccc34)nc2c1,0.34728309512138367,1.0,1.0,1.0,0.34728309512138367,0.0,2.0,0.49233129620552063,Use-case DRD2 Demo_629
3.0,O=C(NCC(=O)N1CCN(Cc2ccccc2)CC1)c1ccccc1,O=C(NCC(=O)N1CCN(Cc2ccccc2)CC1)c1ccc(Cl)cc1,0.347135990858078,1.0,1.0,1.0,0.347135990858078,1.0,5.0,0.4922168552875519,Use-case DRD2 Demo_630
2.0,O=C(NCc1ccccc1)c1cn2c(n1)CN(C(=O)c1ccccc1)CCC2,COc1ccc(C)cc1C(=O)N1CCCn2c(nc(C(=O)NCc3ccccc3)c2C(C)C)C1CO,0.3470529019832611,1.0,1.0,1.0,0.3470529019832611,2.0,7.0,0.49215227365493774,Use-case DRD2 Demo_631
0.0,O=C(COc1ccc(S(=O)(=O)Nc2ccccc2C(=O)N2CCC2)cc1)N1CCOCC1,Cc1cc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)N2CCC2)ccc1OCC(=O)N1CCOCC1,0.3469546437263489,1.0,1.0,1.0,0.3469546437263489,1.0,7.0,0.4920758008956909,Use-case DRD2 Demo_632
0.0,O=c1c(Cc2ccccc2)c(N2CCCCC2)oc2ccccc12,O=c1c(Cc2ccccc2O)c(N2CCCCC2)oc2ccc(Cl)cc12,0.346770316362381,1.0,1.0,1.0,0.346770316362381,1.0,3.0,0.4919324517250061,Use-case DRD2 Demo_633
9.0,O=C(CSc1nc2ccccc2n1CCN1CCOCC1)Nc1ccccc1,O=C(CSc1nc2ccccc2n1CCN1CCOCC1)Nc1ccc(Br)cc1,0.34676024317741394,1.0,1.0,1.0,0.34676024317741394,1.0,7.0,0.49192461371421814,Use-case DRD2 Demo_634
8.0,c1ccc(-n2cccn2)cc1,CCCC=Cc1cnn(-c2ccccc2)c1,0.34633514285087585,1.0,1.0,1.0,0.34633514285087585,0.0,4.0,0.49159398674964905,Use-case DRD2 Demo_635
6.0,O=C(Nc1ccccc1)c1ccccc1,COc1cc(OC)c(NC(=O)c2cccc(S(=O)(=O)N(C)C)c2)cc1Cl,0.34621113538742065,1.0,1.0,1.0,0.34621113538742065,1.0,6.0,0.49149757623672485,Use-case DRD2 Demo_636
6.0,c1ccc2c(=NC3CCC4OC34)cc[nH]c2c1,OC1C(O)C2OC2C1N=c1cc[nH]c2cc(C(F)(F)F)ccc12,0.3461175560951233,1.0,1.0,1.0,0.3461175560951233,3.0,1.0,0.4914247691631317,Use-case DRD2 Demo_637
3.0,O=S(=O)(Oc1ccccc1)c1ccccc1,O=S(=O)(Oc1cc(Cl)cc(Cl)c1)c1cc(Cl)c(Cl)cc1S,0.3459477722644806,1.0,1.0,1.0,0.3459477722644806,1.0,3.0,0.4912927448749542,Use-case DRD2 Demo_638
2.0,c1coc(-c2cc(N3CCOCC3)ncn2)c1,CN(C)c1nc(-c2ccco2)cc(N2CCOCC2)n1,0.34588590264320374,1.0,1.0,1.0,0.34588590264320374,0.0,3.0,0.4912445843219757,Use-case DRD2 Demo_639
9.0,O=C(N=c1[nH]c2ccccc2s1)NCc1ccccc1,CC(O)C(NC(=O)N=c1[nH]c2ccccc2s1)c1ccccc1,0.3458482027053833,1.0,1.0,1.0,0.3458482027053833,3.0,3.0,0.4912152886390686,Use-case DRD2 Demo_640
9.0,c1ccc(-n2cnnc2-c2ccn[nH]2)cc1,CCOc1ccc(-n2c(SCC(N)=O)nnc2-c2cc(C)n[nH]2)cc1,0.34570616483688354,1.0,1.0,1.0,0.34570616483688354,2.0,7.0,0.49110475182533264,Use-case DRD2 Demo_641
2.0,c1ccc(C2CCc3ccccc32)cc1,CCCN(CCC)C1CC(c2ccc(F)cc2)c2ccc(F)cc21,0.3456246554851532,1.0,1.0,1.0,0.3456246554851532,0.0,6.0,0.4910413920879364,Use-case DRD2 Demo_642
5.0,O=c1ccc2cc(N3CCNCC3)c3c(c2o1)CCC3,Cc1cc(=O)oc2c3c(c(N4CCN(C)CC4)cc12)CCC3,0.34554973244667053,1.0,1.0,1.0,0.34554973244667053,0.0,1.0,0.49098312854766846,Use-case DRD2 Demo_643
1.0,c1cc(C2CCCCC2)co1,OCc1c(C2(O)CCCCC2)coc1O,0.3454809784889221,1.0,1.0,1.0,0.3454809784889221,3.0,2.0,0.49092966318130493,Use-case DRD2 Demo_644
9.0,O=c1[nH]ccc2ccccc12,O=c1[nH]ccc2ccc([N+](=O)[O-])cc12,0.34546175599098206,1.0,1.0,1.0,0.34546175599098206,1.0,1.0,0.4909146726131439,Use-case DRD2 Demo_645
5.0,O=c1occc2occc12,CC(C)=Cc1cc2occc2c(=O)o1,0.3453295826911926,1.0,1.0,1.0,0.3453295826911926,0.0,1.0,0.49081188440322876,Use-case DRD2 Demo_646
5.0,O=C1Nc2ncccc2NC12CCCN(c1ncccn1)C2,Cc1cnc(N2CCCC3(C2)Nc2cccnc2NC3=O)nc1,0.3451510965824127,1.0,1.0,1.0,0.3451510965824127,2.0,1.0,0.4906730651855469,Use-case DRD2 Demo_647
4.0,O=C(Nc1ccc(-c2ccccc2)cc1)c1cnc2[nH]ncc2c1,CCN(Cc1ccc(F)cc1-c1ccc(NC(=O)c2cnc3c(c2)c(C)nn3C(C)(C)C)cc1)C(C)=O,0.34467771649360657,1.0,1.0,1.0,0.34467771649360657,1.0,6.0,0.4903048872947693,Use-case DRD2 Demo_648
5.0,O=C(CCC1CCCCC1)N=c1[nH]c(-c2cccnc2)cs1,O=C(CCC1CCCCC1)N=c1[nH]c(-c2cccnc2)cs1,0.3444974422454834,1.0,1.0,1.0,0.3444974422454834,1.0,4.0,0.4901646375656128,Use-case DRD2 Demo_649
2.0,O=C1CNc2ccccc2CN1,CN1Cc2cc(Cl)ccc2NC(CO)C1=O,0.34442436695098877,1.0,1.0,1.0,0.34442436695098877,2.0,1.0,0.49010786414146423,Use-case DRD2 Demo_650
6.0,O=C1C=CC2C(=C1)CCC1C3CCC(CN4CCCCC4)C3CC(=O)C21,CC1CCN(CC2(O)CCC3C4CCC5=CC(=O)C=CC5(C)C4C(=O)CC32C)CC1,0.3443877696990967,1.0,1.0,1.0,0.3443877696990967,1.0,2.0,0.4900793433189392,Use-case DRD2 Demo_651
1.0,O=c1[nH]oc2ccnc-2c1-c1ccccc1,NCc1cc2o[nH]c(=O)c(-c3ccccc3)c2n1,0.34418797492980957,1.0,1.0,1.0,0.34418797492980957,2.0,2.0,0.48992401361465454,Use-case DRD2 Demo_652
7.0,O=C(CN1CC(c2ccccc2)C2CCCCC2C1c1ccccc1)NC(=O)NCCc1ccccc1,COc1ccc(C2CN(CC(=O)NC(=O)NCCc3ccccc3)C(c3ccccc3OC)C3CCCCC23)cc1,0.34393826127052307,1.0,1.0,1.0,0.34393826127052307,2.0,9.0,0.48972976207733154,Use-case DRD2 Demo_653
6.0,c1ccc(-c2nccn2-c2ccccc2)cc1,COc1c(F)cccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,0.3434404134750366,1.0,1.0,1.0,0.3434404134750366,0.0,4.0,0.4893425405025482,Use-case DRD2 Demo_654
5.0,O=C(Nc1ccc(-c2ncno2)cc1)c1ccccc1,CC(C)(C)c1noc(-c2ccc(NC(=O)c3ccccc3Br)cc2)n1,0.34322258830070496,1.0,1.0,1.0,0.34322258830070496,1.0,3.0,0.48917314410209656,Use-case DRD2 Demo_655
2.0,O=C(Nc1cccnc1)c1ccc(Cc2ccccc2)cc1,O=C(Nc1ccc(F)nc1)c1ccc(Cc2ccccc2)cc1,0.3431503176689148,1.0,1.0,1.0,0.3431503176689148,1.0,4.0,0.4891168773174286,Use-case DRD2 Demo_656
1.0,O=C(c1ccon1)c1[nH]c2ccccc2c1-c1ccc[nH]c1=O,CC(C)Cn1c(C(=O)c2ccon2)c(-c2ccc[nH]c2=O)c2cc(F)ccc21,0.3430459499359131,1.0,1.0,1.0,0.3430459499359131,1.0,5.0,0.4890357255935669,Use-case DRD2 Demo_657
5.0,c1ccc(N=c2cncc(-c3ccccc3)[nH]2)cc1,CSc1cccc(N=c2cncc(-c3ccccc3)[nH]2)c1,0.34303516149520874,1.0,1.0,1.0,0.34303516149520874,1.0,3.0,0.48902735114097595,Use-case DRD2 Demo_658
6.0,N=C1c2ccccc2-c2ccccc21,CN(C)CCN=C1c2ccccc2-c2ccccc21,0.34295034408569336,1.0,1.0,1.0,0.34295034408569336,0.0,3.0,0.4889613687992096,Use-case DRD2 Demo_659
6.0,c1ccc2c(c1)ncn2Cc1ccc(-c2ncon2)cc1,CCc1nc(-c2ccc(Cn3c(NC(C)=O)nc4ccccc43)cc2)no1,0.3426967263221741,1.0,1.0,1.0,0.3426967263221741,1.0,5.0,0.4887641370296478,Use-case DRD2 Demo_660
9.0,O=C1c2ccc3c[nH]cc3c2CN1c1ccc(-c2ccco2)cc1,Cc1ccc(-c2ccc(N3Cc4c(c(Cl)cc5c(O)n(CC(C)C)cc45)C3=O)c(O)c2)o1,0.3425842821598053,1.0,1.0,1.0,0.3425842821598053,2.0,4.0,0.48867666721343994,Use-case DRD2 Demo_661
5.0,O=C(CCCNS(=O)(=O)c1ccccc1)N=c1[nH]ccs1,O=C(CCCNS(=O)(=O)c1ccc(Br)cc1)N=c1[nH]ccs1,0.3425138592720032,1.0,1.0,1.0,0.3425138592720032,2.0,6.0,0.48862192034721375,Use-case DRD2 Demo_662
1.0,O=c1cc[nH]c2ccccc12,CN(C)CCCNC(=O)c1c[nH]c2cc(C(F)(F)F)ccc2c1=O,0.34218961000442505,1.0,1.0,1.0,0.34218961000442505,2.0,5.0,0.48836973309516907,Use-case DRD2 Demo_663
0.0,C=C1C=Cc2ccccc21,CCN(C=C1C(C)=C(OCC(O)CO)c2cc(Cl)ccc21)CC,0.342184454202652,1.0,1.0,1.0,0.342184454202652,2.0,7.0,0.48836570978164673,Use-case DRD2 Demo_664
7.0,c1ccc2[nH]ccc2c1,CCN(CC)CCC(=O)Nc1ccc2[nH]cc(CCN(C)C)c2c1,0.3421676754951477,1.0,1.0,1.0,0.3421676754951477,2.0,9.0,0.4883526563644409,Use-case DRD2 Demo_665
6.0,c1nc(=NC2CC2)[nH]c(=Nc2cc(N3CCNCC3)cc(N3CCOCC3)c2)[nH]1,CC(C)N1CCN(c2cc(N=c3[nH]cnc(=NC4CC4)[nH]3)cc(N3CCOCC3)c2)CC1,0.3421564996242523,1.0,1.0,1.0,0.3421564996242523,2.0,5.0,0.4883439838886261,Use-case DRD2 Demo_666
4.0,c1ccc2[nH]c(-c3ccc(OC4CNC4)cc3)nc2c1,CC(C)(C)c1cc2nc(-c3ccc(OC4CNC4)cc3)[nH]c2cc1F,0.342123419046402,1.0,1.0,1.0,0.342123419046402,2.0,3.0,0.48831823468208313,Use-case DRD2 Demo_667
9.0,O=C(Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,COc1cc(-c2cc(C(=O)Nc3ccccc3F)c3cc(Br)ccc3n2)cc(OC)c1OC,0.34184595942497253,1.0,1.0,1.0,0.34184595942497253,1.0,6.0,0.48810237646102905,Use-case DRD2 Demo_668
9.0,c1cnc2nc(SCCN3CCOCC3)nn2c1,Cc1cc(C)n2nc(SCCN3CCOCC3)nc2n1,0.3418249487876892,1.0,1.0,1.0,0.3418249487876892,0.0,4.0,0.488086074590683,Use-case DRD2 Demo_669
8.0,O=C(Nc1ccccc1)C1CCN1C(=O)C(c1ccccc1)c1ccccc1,CC1(C(=O)Nc2cccc(F)c2Br)CCN1C(=O)C(c1ccccc1)c1ccccc1,0.3416983485221863,1.0,1.0,1.0,0.3416983485221863,1.0,5.0,0.4879876375198364,Use-case DRD2 Demo_670
3.0,O=C(Nc1ccccc1)C1CCCNC1,CCCS(=O)(=O)N1CCCC(C(=O)Nc2ccc(Cl)cc2F)C1,0.3416631817817688,1.0,1.0,1.0,0.3416631817817688,1.0,5.0,0.4879602789878845,Use-case DRD2 Demo_671
0.0,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ccccn2)CC1,COc1cc2[nH]c(C(=O)N3CCN(c4ccccn4)CC3)cc2cc1Cl,0.3415641486644745,1.0,1.0,1.0,0.3415641486644745,1.0,3.0,0.48788323998451233,Use-case DRD2 Demo_672
3.0,O=C1CCCN1c1ccccc1,CNCCCC1CCN(c2ccccc2)C1=O,0.34138017892837524,1.0,1.0,1.0,0.34138017892837524,1.0,5.0,0.487740159034729,Use-case DRD2 Demo_673
